total_dutchpay_amount,participants_count,participants_data,label
185500,5,"[{'user_dutch_chance': 0.6263761415784107, 'deposit_amount': 74400, 'time_after_payment': 2465, 'is_name_present': 1}, {'user_dutch_chance': 0.5754332093135114, 'deposit_amount': 30400, 'time_after_payment': 1837, 'is_name_present': 0}, {'user_dutch_chance': 0.5171901331187039, 'deposit_amount': 37100, 'time_after_payment': 4520, 'is_name_present': 1}, {'user_dutch_chance': 0.7782244961779573, 'deposit_amount': 6300, 'time_after_payment': 461, 'is_name_present': 0}, {'user_dutch_chance': 0.4769644063713299, 'deposit_amount': 37300, 'time_after_payment': 735, 'is_name_present': 1}]",0
494624,8,"[{'user_dutch_chance': 0.6838666399539589, 'deposit_amount': 72928, 'time_after_payment': 719, 'is_name_present': 1}, {'user_dutch_chance': 0.4230571864703173, 'deposit_amount': 18728, 'time_after_payment': 171, 'is_name_present': 0}, {'user_dutch_chance': 0.6134245432421679, 'deposit_amount': 68934, 'time_after_payment': 608, 'is_name_present': 0}, {'user_dutch_chance': 0.6561589680568667, 'deposit_amount': 23628, 'time_after_payment': 1986, 'is_name_present': 0}, {'user_dutch_chance': 0.5803991137452797, 'deposit_amount': 55293, 'time_after_payment': 1762, 'is_name_present': 0}, {'user_dutch_chance': 0.6842356411664594, 'deposit_amount': 6828, 'time_after_payment': 3735, 'is_name_present': 1}, {'user_dutch_chance': 0.7285494515379953, 'deposit_amount': 162963, 'time_after_payment': 1210, 'is_name_present': 1}, {'user_dutch_chance': 0.8076432387738682, 'deposit_amount': 85322, 'time_after_payment': 1615, 'is_name_present': 1}]",0
355000,10,"[{'user_dutch_chance': 0.6110575025194971, 'deposit_amount': 63002, 'time_after_payment': 2075, 'is_name_present': 1}, {'user_dutch_chance': 0.7514710280023112, 'deposit_amount': 8800, 'time_after_payment': 4172, 'is_name_present': 0}, {'user_dutch_chance': 0.6001072482669417, 'deposit_amount': 33900, 'time_after_payment': 472, 'is_name_present': 1}, {'user_dutch_chance': 0.5949636893235334, 'deposit_amount': 61100, 'time_after_payment': 4579, 'is_name_present': 0}, {'user_dutch_chance': 0.451197673762894, 'deposit_amount': 55500, 'time_after_payment': 701, 'is_name_present': 1}, {'user_dutch_chance': 0.7249120301192327, 'deposit_amount': 34698, 'time_after_payment': 507, 'is_name_present': 0}, {'user_dutch_chance': 0.8416096845140695, 'deposit_amount': 22300, 'time_after_payment': 3874, 'is_name_present': 0}, {'user_dutch_chance': 0.4884644749519025, 'deposit_amount': 47900, 'time_after_payment': 257, 'is_name_present': 0}, {'user_dutch_chance': 0.6213352935902937, 'deposit_amount': 17700, 'time_after_payment': 864, 'is_name_present': 0}, {'user_dutch_chance': 0.5890886736432238, 'deposit_amount': 10100, 'time_after_payment': 2092, 'is_name_present': 0}]",0
92814,6,"[{'user_dutch_chance': 0.7172118342164688, 'deposit_amount': 12569, 'time_after_payment': 3690, 'is_name_present': 0}, {'user_dutch_chance': 0.7696189597125501, 'deposit_amount': 3269, 'time_after_payment': 1588, 'is_name_present': 1}, {'user_dutch_chance': 0.6077003466129511, 'deposit_amount': 15815, 'time_after_payment': 3588, 'is_name_present': 1}, {'user_dutch_chance': 0.6287097794457701, 'deposit_amount': 10723, 'time_after_payment': 2376, 'is_name_present': 0}, {'user_dutch_chance': 0.6615232663786952, 'deposit_amount': 19569, 'time_after_payment': 1168, 'is_name_present': 0}, {'user_dutch_chance': 0.48706823619112255, 'deposit_amount': 30869, 'time_after_payment': 1641, 'is_name_present': 0}]",0
155888,16,"[{'user_dutch_chance': 0.6210163156867359, 'deposit_amount': 15243, 'time_after_payment': 4602, 'is_name_present': 0}, {'user_dutch_chance': 0.39115504984722727, 'deposit_amount': 10043, 'time_after_payment': 657, 'is_name_present': 1}, {'user_dutch_chance': 0.6518765893261775, 'deposit_amount': 15743, 'time_after_payment': 761, 'is_name_present': 0}, {'user_dutch_chance': 0.7389315563256021, 'deposit_amount': 2043, 'time_after_payment': 531, 'is_name_present': 1}, {'user_dutch_chance': 0.5867486644585191, 'deposit_amount': 19943, 'time_after_payment': 5807, 'is_name_present': 0}, {'user_dutch_chance': 0.6785467490824424, 'deposit_amount': 9743, 'time_after_payment': 400, 'is_name_present': 0}, {'user_dutch_chance': 0.6700853750471049, 'deposit_amount': 17243, 'time_after_payment': 3588, 'is_name_present': 0}, {'user_dutch_chance': 0.5275119384577629, 'deposit_amount': 2143, 'time_after_payment': 5443, 'is_name_present': 0}, {'user_dutch_chance': 0.30230293378089723, 'deposit_amount': 1643, 'time_after_payment': 1262, 'is_name_present': 0}, {'user_dutch_chance': 0.5305174529198112, 'deposit_amount': 17943, 'time_after_payment': 714, 'is_name_present': 0}, {'user_dutch_chance': 0.7624075555468038, 'deposit_amount': 9577, 'time_after_payment': 4033, 'is_name_present': 0}, {'user_dutch_chance': 0.6995873615369298, 'deposit_amount': 12043, 'time_after_payment': 855, 'is_name_present': 0}, {'user_dutch_chance': 0.613528102397257, 'deposit_amount': 1743, 'time_after_payment': 372, 'is_name_present': 0}, {'user_dutch_chance': 0.5200430578681214, 'deposit_amount': 9309, 'time_after_payment': 3022, 'is_name_present': 1}, {'user_dutch_chance': 0.5095290767430981, 'deposit_amount': 1743, 'time_after_payment': 855, 'is_name_present': 1}, {'user_dutch_chance': 0.5995174584179612, 'deposit_amount': 9743, 'time_after_payment': 27, 'is_name_present': 0}]",0
1281500,11,"[{'user_dutch_chance': 0.5616976746439111, 'deposit_amount': 156500, 'time_after_payment': 3376, 'is_name_present': 1}, {'user_dutch_chance': 0.6833072965802398, 'deposit_amount': 100601, 'time_after_payment': 1877, 'is_name_present': 1}, {'user_dutch_chance': 0.646912844045425, 'deposit_amount': 48500, 'time_after_payment': 1451, 'is_name_present': 0}, {'user_dutch_chance': 0.51175371719612, 'deposit_amount': 171422, 'time_after_payment': 1275, 'is_name_present': 0}, {'user_dutch_chance': 0.7025177459743078, 'deposit_amount': 193599, 'time_after_payment': 343, 'is_name_present': 1}, {'user_dutch_chance': 0.460942007016888, 'deposit_amount': 55985, 'time_after_payment': 2075, 'is_name_present': 1}, {'user_dutch_chance': 0.5507822575598753, 'deposit_amount': 56200, 'time_after_payment': 1011, 'is_name_present': 0}, {'user_dutch_chance': 0.7083039496153812, 'deposit_amount': 42456, 'time_after_payment': 2745, 'is_name_present': 0}, {'user_dutch_chance': 0.5415424808383795, 'deposit_amount': 115603, 'time_after_payment': 203, 'is_name_present': 0}, {'user_dutch_chance': 0.5160315164658709, 'deposit_amount': 210393, 'time_after_payment': 2996, 'is_name_present': 0}, {'user_dutch_chance': 0.6720959514490863, 'deposit_amount': 130241, 'time_after_payment': 1545, 'is_name_present': 1}]",0
1834392,21,"[{'user_dutch_chance': 0.7017818903728281, 'deposit_amount': 111652, 'time_after_payment': 5016, 'is_name_present': 0}, {'user_dutch_chance': 0.7819910728262338, 'deposit_amount': 79352, 'time_after_payment': 68, 'is_name_present': 1}, {'user_dutch_chance': 0.5069330990879776, 'deposit_amount': 43152, 'time_after_payment': 1694, 'is_name_present': 1}, {'user_dutch_chance': 0.6314771758631269, 'deposit_amount': 85452, 'time_after_payment': 1351, 'is_name_present': 1}, {'user_dutch_chance': 0.6030089496517022, 'deposit_amount': 157567, 'time_after_payment': 388, 'is_name_present': 1}, {'user_dutch_chance': 0.5112040714134298, 'deposit_amount': 62932, 'time_after_payment': 1850, 'is_name_present': 1}, {'user_dutch_chance': 0.5810008488630335, 'deposit_amount': 27052, 'time_after_payment': 1505, 'is_name_present': 0}, {'user_dutch_chance': 0.4110237728810914, 'deposit_amount': 39352, 'time_after_payment': 4132, 'is_name_present': 1}, {'user_dutch_chance': 0.7248318992908028, 'deposit_amount': 36252, 'time_after_payment': 1075, 'is_name_present': 0}, {'user_dutch_chance': 0.7414307288130687, 'deposit_amount': 37152, 'time_after_payment': 1644, 'is_name_present': 1}, {'user_dutch_chance': 0.8562743150017451, 'deposit_amount': 108452, 'time_after_payment': 1203, 'is_name_present': 1}, {'user_dutch_chance': 0.7110115262519985, 'deposit_amount': 141252, 'time_after_payment': 2149, 'is_name_present': 1}, {'user_dutch_chance': 0.6181323841918255, 'deposit_amount': 164552, 'time_after_payment': 61, 'is_name_present': 0}, {'user_dutch_chance': 0.7331694384031175, 'deposit_amount': 144652, 'time_after_payment': 28, 'is_name_present': 1}, {'user_dutch_chance': 0.6198744750007847, 'deposit_amount': 96752, 'time_after_payment': 2616, 'is_name_present': 1}, {'user_dutch_chance': 0.3727543201267023, 'deposit_amount': 157472, 'time_after_payment': 3116, 'is_name_present': 1}, {'user_dutch_chance': 0.5233513734349617, 'deposit_amount': 58237, 'time_after_payment': 937, 'is_name_present': 0}, {'user_dutch_chance': 0.47125869796969894, 'deposit_amount': 18852, 'time_after_payment': 3523, 'is_name_present': 1}, {'user_dutch_chance': 0.7721579847533363, 'deposit_amount': 76252, 'time_after_payment': 666, 'is_name_present': 1}, {'user_dutch_chance': 0.5393365148147486, 'deposit_amount': 73252, 'time_after_payment': 5244, 'is_name_present': 1}, {'user_dutch_chance': 0.5868261466501584, 'deposit_amount': 114752, 'time_after_payment': 4328, 'is_name_present': 0}]",0
827200,16,"[{'user_dutch_chance': 0.6399965696092088, 'deposit_amount': 35533, 'time_after_payment': 2043, 'is_name_present': 1}, {'user_dutch_chance': 0.7191123531004991, 'deposit_amount': 14700, 'time_after_payment': 1651, 'is_name_present': 1}, {'user_dutch_chance': 0.6962883629902407, 'deposit_amount': 56972, 'time_after_payment': 546, 'is_name_present': 1}, {'user_dutch_chance': 0.6402827494598132, 'deposit_amount': 129549, 'time_after_payment': 549, 'is_name_present': 1}, {'user_dutch_chance': 0.7739616004621656, 'deposit_amount': 52800, 'time_after_payment': 388, 'is_name_present': 1}, {'user_dutch_chance': 0.35783041289350837, 'deposit_amount': 44218, 'time_after_payment': 4020, 'is_name_present': 0}, {'user_dutch_chance': 0.6702692927437208, 'deposit_amount': 53482, 'time_after_payment': 3138, 'is_name_present': 0}, {'user_dutch_chance': 0.5546922246231648, 'deposit_amount': 50700, 'time_after_payment': 3530, 'is_name_present': 0}, {'user_dutch_chance': 0.45826632602858874, 'deposit_amount': 59167, 'time_after_payment': 151, 'is_name_present': 0}, {'user_dutch_chance': 0.717610547140011, 'deposit_amount': 96000, 'time_after_payment': 6482, 'is_name_present': 1}, {'user_dutch_chance': 0.3743465203505686, 'deposit_amount': 47100, 'time_after_payment': 2733, 'is_name_present': 0}, {'user_dutch_chance': 0.8019414744093798, 'deposit_amount': 15800, 'time_after_payment': 480, 'is_name_present': 0}, {'user_dutch_chance': 0.6014532664303464, 'deposit_amount': 62194, 'time_after_payment': 5435, 'is_name_present': 0}, {'user_dutch_chance': 0.7355218419616661, 'deposit_amount': 49500, 'time_after_payment': 2562, 'is_name_present': 1}, {'user_dutch_chance': 0.3701427589700795, 'deposit_amount': 39785, 'time_after_payment': 78, 'is_name_present': 1}, {'user_dutch_chance': 0.4857581475794688, 'deposit_amount': 19700, 'time_after_payment': 3264, 'is_name_present': 0}]",0
69524,14,"[{'user_dutch_chance': 0.597072445862198, 'deposit_amount': 9266, 'time_after_payment': 551, 'is_name_present': 1}, {'user_dutch_chance': 0.6539744215531877, 'deposit_amount': 5666, 'time_after_payment': 2251, 'is_name_present': 1}, {'user_dutch_chance': 0.6169004840022277, 'deposit_amount': 866, 'time_after_payment': 1015, 'is_name_present': 1}, {'user_dutch_chance': 0.7853813832169508, 'deposit_amount': 2166, 'time_after_payment': 452, 'is_name_present': 0}, {'user_dutch_chance': 0.511057258363832, 'deposit_amount': 1866, 'time_after_payment': 1062, 'is_name_present': 1}, {'user_dutch_chance': 0.8260039989185645, 'deposit_amount': 1266, 'time_after_payment': 278, 'is_name_present': 0}, {'user_dutch_chance': 0.6233746499370533, 'deposit_amount': 1766, 'time_after_payment': 4654, 'is_name_present': 1}, {'user_dutch_chance': 0.4461841410057914, 'deposit_amount': 1266, 'time_after_payment': 1952, 'is_name_present': 1}, {'user_dutch_chance': 0.7781694046476583, 'deposit_amount': 15620, 'time_after_payment': 2002, 'is_name_present': 1}, {'user_dutch_chance': 0.5190841818028513, 'deposit_amount': 1266, 'time_after_payment': 1311, 'is_name_present': 0}, {'user_dutch_chance': 0.48057073528793415, 'deposit_amount': 5266, 'time_after_payment': 40, 'is_name_present': 1}, {'user_dutch_chance': 0.4085666493656455, 'deposit_amount': 6666, 'time_after_payment': 966, 'is_name_present': 0}, {'user_dutch_chance': 0.8666041821397998, 'deposit_amount': 16012, 'time_after_payment': 474, 'is_name_present': 0}, {'user_dutch_chance': 0.5063718854521392, 'deposit_amount': 566, 'time_after_payment': 1085, 'is_name_present': 0}]",0
1404200,17,"[{'user_dutch_chance': 0.3438106267833046, 'deposit_amount': 10800, 'time_after_payment': 1756, 'is_name_present': 0}, {'user_dutch_chance': 0.5952239342297581, 'deposit_amount': 161414, 'time_after_payment': 821, 'is_name_present': 0}, {'user_dutch_chance': 0.486034694736235, 'deposit_amount': 57200, 'time_after_payment': 1512, 'is_name_present': 0}, {'user_dutch_chance': 0.5581031752915678, 'deposit_amount': 18427, 'time_after_payment': 491, 'is_name_present': 1}, {'user_dutch_chance': 0.6568982938647786, 'deposit_amount': 164945, 'time_after_payment': 140, 'is_name_present': 1}, {'user_dutch_chance': 0.6315949547088173, 'deposit_amount': 30100, 'time_after_payment': 1388, 'is_name_present': 1}, {'user_dutch_chance': 0.5258346337738393, 'deposit_amount': 195500, 'time_after_payment': 4107, 'is_name_present': 0}, {'user_dutch_chance': 0.6858881748846559, 'deposit_amount': 37500, 'time_after_payment': 1861, 'is_name_present': 1}, {'user_dutch_chance': 0.6460985429514634, 'deposit_amount': 10300, 'time_after_payment': 1048, 'is_name_present': 1}, {'user_dutch_chance': 0.5748523396187287, 'deposit_amount': 85286, 'time_after_payment': 432, 'is_name_present': 1}, {'user_dutch_chance': 0.5495856434518825, 'deposit_amount': 26600, 'time_after_payment': 863, 'is_name_present': 1}, {'user_dutch_chance': 0.5879235849773697, 'deposit_amount': 31200, 'time_after_payment': 216, 'is_name_present': 0}, {'user_dutch_chance': 0.5190687286176675, 'deposit_amount': 236679, 'time_after_payment': 986, 'is_name_present': 0}, {'user_dutch_chance': 0.5777645265727077, 'deposit_amount': 118628, 'time_after_payment': 584, 'is_name_present': 1}, {'user_dutch_chance': 0.4703702213601345, 'deposit_amount': 18100, 'time_after_payment': 437, 'is_name_present': 1}, {'user_dutch_chance': 0.8529551564968373, 'deposit_amount': 112200, 'time_after_payment': 1784, 'is_name_present': 0}, {'user_dutch_chance': 0.7256024535656418, 'deposit_amount': 89321, 'time_after_payment': 738, 'is_name_present': 1}]",0
412500,11,"[{'user_dutch_chance': 0.7774073771095265, 'deposit_amount': 32668, 'time_after_payment': 2138, 'is_name_present': 0}, {'user_dutch_chance': 0.7643463350245868, 'deposit_amount': 4088, 'time_after_payment': 131, 'is_name_present': 1}, {'user_dutch_chance': 0.5242658928115693, 'deposit_amount': 83575, 'time_after_payment': 4714, 'is_name_present': 1}, {'user_dutch_chance': 0.44390931561287394, 'deposit_amount': 37656, 'time_after_payment': 826, 'is_name_present': 1}, {'user_dutch_chance': 0.7273246970466674, 'deposit_amount': 18500, 'time_after_payment': 223, 'is_name_present': 1}, {'user_dutch_chance': 0.6489800977357609, 'deposit_amount': 26537, 'time_after_payment': 3624, 'is_name_present': 1}, {'user_dutch_chance': 0.3646069947394967, 'deposit_amount': 54300, 'time_after_payment': 785, 'is_name_present': 0}, {'user_dutch_chance': 0.7819925002884714, 'deposit_amount': 37500, 'time_after_payment': 2611, 'is_name_present': 0}, {'user_dutch_chance': 0.6011763306594926, 'deposit_amount': 75676, 'time_after_payment': 72, 'is_name_present': 1}, {'user_dutch_chance': 0.7625999457527461, 'deposit_amount': 4500, 'time_after_payment': 359, 'is_name_present': 0}, {'user_dutch_chance': 0.6515736122146849, 'deposit_amount': 37500, 'time_after_payment': 772, 'is_name_present': 1}]",0
40924,26,"[{'user_dutch_chance': 0.554717589035267, 'deposit_amount': 532, 'time_after_payment': 7523, 'is_name_present': 1}, {'user_dutch_chance': 0.6548903565781102, 'deposit_amount': 1712, 'time_after_payment': 542, 'is_name_present': 0}, {'user_dutch_chance': 0.5769188437356078, 'deposit_amount': 2196, 'time_after_payment': 1187, 'is_name_present': 0}, {'user_dutch_chance': 0.518090779714323, 'deposit_amount': 2801, 'time_after_payment': 1144, 'is_name_present': 1}, {'user_dutch_chance': 0.6418010026744787, 'deposit_amount': 3227, 'time_after_payment': 2049, 'is_name_present': 1}, {'user_dutch_chance': 0.37921255945361315, 'deposit_amount': 1626, 'time_after_payment': 2778, 'is_name_present': 0}, {'user_dutch_chance': 0.37474930517165655, 'deposit_amount': 347, 'time_after_payment': 2640, 'is_name_present': 1}, {'user_dutch_chance': 0.7812626644139746, 'deposit_amount': 484, 'time_after_payment': 3084, 'is_name_present': 1}, {'user_dutch_chance': 0.5892360047903493, 'deposit_amount': 2751, 'time_after_payment': 1093, 'is_name_present': 1}, {'user_dutch_chance': 0.5980796580060982, 'deposit_amount': 221, 'time_after_payment': 2472, 'is_name_present': 1}, {'user_dutch_chance': 0.7235738963391402, 'deposit_amount': 1559, 'time_after_payment': 2076, 'is_name_present': 1}, {'user_dutch_chance': 0.8336265906658545, 'deposit_amount': 2590, 'time_after_payment': 1024, 'is_name_present': 0}, {'user_dutch_chance': 0.6892224416021029, 'deposit_amount': 1321, 'time_after_payment': 2439, 'is_name_present': 0}, {'user_dutch_chance': 0.728887113940203, 'deposit_amount': 374, 'time_after_payment': 1005, 'is_name_present': 0}, {'user_dutch_chance': 0.5321164570770696, 'deposit_amount': 274, 'time_after_payment': 842, 'is_name_present': 1}, {'user_dutch_chance': 0.4507273269297135, 'deposit_amount': 747, 'time_after_payment': 550, 'is_name_present': 0}, {'user_dutch_chance': 0.424010418538133, 'deposit_amount': 1686, 'time_after_payment': 1864, 'is_name_present': 0}, {'user_dutch_chance': 0.4262503310977756, 'deposit_amount': 3251, 'time_after_payment': 374, 'is_name_present': 1}, {'user_dutch_chance': 0.5211726750436493, 'deposit_amount': 2822, 'time_after_payment': 4599, 'is_name_present': 0}, {'user_dutch_chance': 0.489555819828868, 'deposit_amount': 1408, 'time_after_payment': 1133, 'is_name_present': 1}, {'user_dutch_chance': 0.5866986246782816, 'deposit_amount': 474, 'time_after_payment': 1472, 'is_name_present': 1}, {'user_dutch_chance': 0.7178834490205859, 'deposit_amount': 627, 'time_after_payment': 1301, 'is_name_present': 0}, {'user_dutch_chance': 0.6849353565642615, 'deposit_amount': 2674, 'time_after_payment': 3861, 'is_name_present': 1}, {'user_dutch_chance': 0.5762543163194339, 'deposit_amount': 3956, 'time_after_payment': 1078, 'is_name_present': 1}, {'user_dutch_chance': 0.78900912322392, 'deposit_amount': 479, 'time_after_payment': 193, 'is_name_present': 1}, {'user_dutch_chance': 0.691179163513894, 'deposit_amount': 785, 'time_after_payment': 55, 'is_name_present': 0}]",0
33050,10,"[{'user_dutch_chance': 0.5056144157219462, 'deposit_amount': 1192, 'time_after_payment': 1663, 'is_name_present': 0}, {'user_dutch_chance': 0.556069504595804, 'deposit_amount': 3305, 'time_after_payment': 8, 'is_name_present': 1}, {'user_dutch_chance': 0.8030678143860345, 'deposit_amount': 2476, 'time_after_payment': 625, 'is_name_present': 1}, {'user_dutch_chance': 0.5150934393508612, 'deposit_amount': 1205, 'time_after_payment': 2167, 'is_name_present': 1}, {'user_dutch_chance': 0.5508034312840087, 'deposit_amount': 6273, 'time_after_payment': 1567, 'is_name_present': 1}, {'user_dutch_chance': 0.5540878863374868, 'deposit_amount': 7918, 'time_after_payment': 7557, 'is_name_present': 1}, {'user_dutch_chance': 0.717593883112202, 'deposit_amount': 519, 'time_after_payment': 2267, 'is_name_present': 1}, {'user_dutch_chance': 0.7544137580163361, 'deposit_amount': 3091, 'time_after_payment': 4609, 'is_name_present': 1}, {'user_dutch_chance': 0.6101057377138281, 'deposit_amount': 2905, 'time_after_payment': 1718, 'is_name_present': 0}, {'user_dutch_chance': 0.7227010007930315, 'deposit_amount': 4166, 'time_after_payment': 419, 'is_name_present': 0}]",0
1430100,21,"[{'user_dutch_chance': 0.5143342750780786, 'deposit_amount': 76280, 'time_after_payment': 2849, 'is_name_present': 0}, {'user_dutch_chance': 0.6854462278082007, 'deposit_amount': 31500, 'time_after_payment': 447, 'is_name_present': 0}, {'user_dutch_chance': 0.7213293036734625, 'deposit_amount': 196824, 'time_after_payment': 2372, 'is_name_present': 0}, {'user_dutch_chance': 0.4569646220661408, 'deposit_amount': 156500, 'time_after_payment': 1554, 'is_name_present': 0}, {'user_dutch_chance': 0.6950419717287114, 'deposit_amount': 70400, 'time_after_payment': 1656, 'is_name_present': 0}, {'user_dutch_chance': 0.8904972996186937, 'deposit_amount': 26400, 'time_after_payment': 3455, 'is_name_present': 0}, {'user_dutch_chance': 0.42222681909242454, 'deposit_amount': 102200, 'time_after_payment': 566, 'is_name_present': 1}, {'user_dutch_chance': 0.7949783635075967, 'deposit_amount': 25600, 'time_after_payment': 2829, 'is_name_present': 1}, {'user_dutch_chance': 0.8140880082740216, 'deposit_amount': 13941, 'time_after_payment': 601, 'is_name_present': 0}, {'user_dutch_chance': 0.6839855549222278, 'deposit_amount': 34000, 'time_after_payment': 5212, 'is_name_present': 1}, {'user_dutch_chance': 0.6345050714661464, 'deposit_amount': 26900, 'time_after_payment': 485, 'is_name_present': 0}, {'user_dutch_chance': 0.7522429967885069, 'deposit_amount': 65300, 'time_after_payment': 4628, 'is_name_present': 1}, {'user_dutch_chance': 0.6384426971029733, 'deposit_amount': 13000, 'time_after_payment': 295, 'is_name_present': 1}, {'user_dutch_chance': 0.5566635649512559, 'deposit_amount': 60100, 'time_after_payment': 486, 'is_name_present': 1}, {'user_dutch_chance': 0.5691484232902545, 'deposit_amount': 74419, 'time_after_payment': 6249, 'is_name_present': 0}, {'user_dutch_chance': 0.7760274077230462, 'deposit_amount': 23620, 'time_after_payment': 93, 'is_name_present': 0}, {'user_dutch_chance': 0.5317310511081351, 'deposit_amount': 158381, 'time_after_payment': 65, 'is_name_present': 0}, {'user_dutch_chance': 0.6598343822121423, 'deposit_amount': 62800, 'time_after_payment': 970, 'is_name_present': 1}, {'user_dutch_chance': 0.6258048736415323, 'deposit_amount': 85235, 'time_after_payment': 284, 'is_name_present': 1}, {'user_dutch_chance': 0.5851956408405607, 'deposit_amount': 107600, 'time_after_payment': 2741, 'is_name_present': 1}, {'user_dutch_chance': 0.5019006690494906, 'deposit_amount': 19100, 'time_after_payment': 1346, 'is_name_present': 1}]",0
351900,17,"[{'user_dutch_chance': 0.7482228197665233, 'deposit_amount': 16163, 'time_after_payment': 1251, 'is_name_present': 0}, {'user_dutch_chance': 0.6015193515864129, 'deposit_amount': 6700, 'time_after_payment': 457, 'is_name_present': 0}, {'user_dutch_chance': 0.731738559911932, 'deposit_amount': 36313, 'time_after_payment': 3547, 'is_name_present': 0}, {'user_dutch_chance': 0.4004199790669554, 'deposit_amount': 2200, 'time_after_payment': 642, 'is_name_present': 0}, {'user_dutch_chance': 0.7386408418021183, 'deposit_amount': 8900, 'time_after_payment': 1014, 'is_name_present': 0}, {'user_dutch_chance': 0.65382526656907, 'deposit_amount': 6700, 'time_after_payment': 393, 'is_name_present': 1}, {'user_dutch_chance': 0.8617039551012412, 'deposit_amount': 20235, 'time_after_payment': 60, 'is_name_present': 1}, {'user_dutch_chance': 0.6379200413141327, 'deposit_amount': 55480, 'time_after_payment': 864, 'is_name_present': 1}, {'user_dutch_chance': 0.7662812237060118, 'deposit_amount': 36787, 'time_after_payment': 4768, 'is_name_present': 1}, {'user_dutch_chance': 0.30736486450391354, 'deposit_amount': 31086, 'time_after_payment': 2042, 'is_name_present': 1}, {'user_dutch_chance': 0.4087006440256812, 'deposit_amount': 28157, 'time_after_payment': 1430, 'is_name_present': 0}, {'user_dutch_chance': 0.7994180912988623, 'deposit_amount': 4800, 'time_after_payment': 570, 'is_name_present': 1}, {'user_dutch_chance': 0.5135945994195984, 'deposit_amount': 26022, 'time_after_payment': 4500, 'is_name_present': 0}, {'user_dutch_chance': 0.642839640214452, 'deposit_amount': 7900, 'time_after_payment': 543, 'is_name_present': 1}, {'user_dutch_chance': 0.565332182837631, 'deposit_amount': 28900, 'time_after_payment': 1790, 'is_name_present': 1}, {'user_dutch_chance': 0.5110029976988523, 'deposit_amount': 17357, 'time_after_payment': 1473, 'is_name_present': 1}, {'user_dutch_chance': 0.5884445490678967, 'deposit_amount': 18200, 'time_after_payment': 2833, 'is_name_present': 1}]",0
1021800,6,"[{'user_dutch_chance': 0.40797267393593944, 'deposit_amount': 270784, 'time_after_payment': 4094, 'is_name_present': 1}, {'user_dutch_chance': 0.7280451583524425, 'deposit_amount': 35300, 'time_after_payment': 748, 'is_name_present': 0}, {'user_dutch_chance': 0.6133621544093382, 'deposit_amount': 232600, 'time_after_payment': 865, 'is_name_present': 0}, {'user_dutch_chance': 0.4941841824029347, 'deposit_amount': 197531, 'time_after_payment': 166, 'is_name_present': 1}, {'user_dutch_chance': 0.6808819965217104, 'deposit_amount': 85000, 'time_after_payment': 501, 'is_name_present': 1}, {'user_dutch_chance': 0.6484453178824309, 'deposit_amount': 200585, 'time_after_payment': 869, 'is_name_present': 0}]",0
155100,11,"[{'user_dutch_chance': 0.7423761949849592, 'deposit_amount': 11739, 'time_after_payment': 991, 'is_name_present': 0}, {'user_dutch_chance': 0.45032211461701005, 'deposit_amount': 17700, 'time_after_payment': 2195, 'is_name_present': 0}, {'user_dutch_chance': 0.5506053212131784, 'deposit_amount': 21000, 'time_after_payment': 857, 'is_name_present': 0}, {'user_dutch_chance': 0.6416884556064493, 'deposit_amount': 5800, 'time_after_payment': 2140, 'is_name_present': 0}, {'user_dutch_chance': 0.7385741267442198, 'deposit_amount': 33872, 'time_after_payment': 1802, 'is_name_present': 0}, {'user_dutch_chance': 0.7569124155924492, 'deposit_amount': 11900, 'time_after_payment': 822, 'is_name_present': 1}, {'user_dutch_chance': 0.6102668878841584, 'deposit_amount': 14100, 'time_after_payment': 1658, 'is_name_present': 1}, {'user_dutch_chance': 0.7852846061470248, 'deposit_amount': 6700, 'time_after_payment': 119, 'is_name_present': 1}, {'user_dutch_chance': 0.49882178872143473, 'deposit_amount': 5805, 'time_after_payment': 1838, 'is_name_present': 0}, {'user_dutch_chance': 0.698224661623216, 'deposit_amount': 23284, 'time_after_payment': 5737, 'is_name_present': 0}, {'user_dutch_chance': 0.5690389562625884, 'deposit_amount': 3200, 'time_after_payment': 1516, 'is_name_present': 1}]",0
157600,4,"[{'user_dutch_chance': 0.6308222595195603, 'deposit_amount': 39400, 'time_after_payment': 149, 'is_name_present': 0}, {'user_dutch_chance': 0.6340655579697594, 'deposit_amount': 14100, 'time_after_payment': 2275, 'is_name_present': 0}, {'user_dutch_chance': 0.6277938958846054, 'deposit_amount': 43400, 'time_after_payment': 3679, 'is_name_present': 1}, {'user_dutch_chance': 0.6693792796839473, 'deposit_amount': 60700, 'time_after_payment': 971, 'is_name_present': 1}]",0
