total_dutchpay_amount,participants_count,participants_data,label
152340,20,"[{'user_dutch_chance': 0.7071355298331913, 'deposit_amount': 7617, 'time_after_payment': 6599, 'is_name_present': 0}, {'user_dutch_chance': 0.6717333582559788, 'deposit_amount': 7617, 'time_after_payment': 2923, 'is_name_present': 1}, {'user_dutch_chance': 0.6158965420164553, 'deposit_amount': 7617, 'time_after_payment': 690, 'is_name_present': 1}, {'user_dutch_chance': 0.6177435075622718, 'deposit_amount': 7617, 'time_after_payment': 431, 'is_name_present': 1}, {'user_dutch_chance': 0.7545142919662207, 'deposit_amount': 12059, 'time_after_payment': 5046, 'is_name_present': 1}, {'user_dutch_chance': 0.798580201280295, 'deposit_amount': 7617, 'time_after_payment': 4310, 'is_name_present': 1}, {'user_dutch_chance': 0.4306627078383776, 'deposit_amount': 7617, 'time_after_payment': 931, 'is_name_present': 1}, {'user_dutch_chance': 0.5155378687230696, 'deposit_amount': 7617, 'time_after_payment': 1374, 'is_name_present': 1}, {'user_dutch_chance': 0.8085961686516028, 'deposit_amount': 7617, 'time_after_payment': 1680, 'is_name_present': 1}, {'user_dutch_chance': 0.5314960883539849, 'deposit_amount': 7617, 'time_after_payment': 1879, 'is_name_present': 1}, {'user_dutch_chance': 0.4674876628959089, 'deposit_amount': 7617, 'time_after_payment': 604, 'is_name_present': 1}, {'user_dutch_chance': 0.7288429443586885, 'deposit_amount': 7617, 'time_after_payment': 1227, 'is_name_present': 1}, {'user_dutch_chance': 0.7661977467519986, 'deposit_amount': 7617, 'time_after_payment': 2976, 'is_name_present': 1}, {'user_dutch_chance': 0.539915226190018, 'deposit_amount': 7617, 'time_after_payment': 545, 'is_name_present': 1}, {'user_dutch_chance': 0.6749789228958023, 'deposit_amount': 7617, 'time_after_payment': 380, 'is_name_present': 1}, {'user_dutch_chance': 0.5117572400061567, 'deposit_amount': 7617, 'time_after_payment': 2529, 'is_name_present': 1}, {'user_dutch_chance': 0.6632960101058282, 'deposit_amount': 7617, 'time_after_payment': 329, 'is_name_present': 1}, {'user_dutch_chance': 0.6952024467148005, 'deposit_amount': 7617, 'time_after_payment': 478, 'is_name_present': 1}, {'user_dutch_chance': 0.7583302949218204, 'deposit_amount': 7617, 'time_after_payment': 95, 'is_name_present': 1}, {'user_dutch_chance': 0.3659363264525369, 'deposit_amount': 3175, 'time_after_payment': 174, 'is_name_present': 1}]",1
178800,4,"[{'user_dutch_chance': 0.5687280137778159, 'deposit_amount': 44700, 'time_after_payment': 2609, 'is_name_present': 1}, {'user_dutch_chance': 0.8124923020830174, 'deposit_amount': 44700, 'time_after_payment': 985, 'is_name_present': 1}, {'user_dutch_chance': 0.7283166943960795, 'deposit_amount': 44700, 'time_after_payment': 2548, 'is_name_present': 1}, {'user_dutch_chance': 0.7715364148306859, 'deposit_amount': 44700, 'time_after_payment': 1266, 'is_name_present': 1}]",1
188910,10,"[{'user_dutch_chance': 0.7562248440673417, 'deposit_amount': 18891, 'time_after_payment': 3343, 'is_name_present': 1}, {'user_dutch_chance': 0.3858735908692573, 'deposit_amount': 18891, 'time_after_payment': 815, 'is_name_present': 1}, {'user_dutch_chance': 0.37504091446455623, 'deposit_amount': 18891, 'time_after_payment': 2779, 'is_name_present': 1}, {'user_dutch_chance': 0.5565102899499177, 'deposit_amount': 18891, 'time_after_payment': 1435, 'is_name_present': 1}, {'user_dutch_chance': 0.8016499470904106, 'deposit_amount': 18891, 'time_after_payment': 2080, 'is_name_present': 1}, {'user_dutch_chance': 0.5475365149623576, 'deposit_amount': 18891, 'time_after_payment': 711, 'is_name_present': 1}, {'user_dutch_chance': 0.6416057420459309, 'deposit_amount': 18891, 'time_after_payment': 185, 'is_name_present': 1}, {'user_dutch_chance': 0.40387459089021693, 'deposit_amount': 18891, 'time_after_payment': 1815, 'is_name_present': 1}, {'user_dutch_chance': 0.6601584310414939, 'deposit_amount': 18891, 'time_after_payment': 1194, 'is_name_present': 1}, {'user_dutch_chance': 0.435731981062614, 'deposit_amount': 18891, 'time_after_payment': 1706, 'is_name_present': 1}]",1
302700,3,"[{'user_dutch_chance': 0.5059725031279475, 'deposit_amount': 100900, 'time_after_payment': 60, 'is_name_present': 1}, {'user_dutch_chance': 0.6769673498667872, 'deposit_amount': 100900, 'time_after_payment': 1229, 'is_name_present': 1}, {'user_dutch_chance': 0.6817701931820739, 'deposit_amount': 100900, 'time_after_payment': 1319, 'is_name_present': 1}]",1
42104,8,"[{'user_dutch_chance': 0.5275636421546456, 'deposit_amount': 5263, 'time_after_payment': 755, 'is_name_present': 1}, {'user_dutch_chance': 0.5088565696119104, 'deposit_amount': 6304, 'time_after_payment': 1312, 'is_name_present': 1}, {'user_dutch_chance': 0.49779096679362167, 'deposit_amount': 5263, 'time_after_payment': 1098, 'is_name_present': 1}, {'user_dutch_chance': 0.6736164389500683, 'deposit_amount': 5263, 'time_after_payment': 3654, 'is_name_present': 1}, {'user_dutch_chance': 0.5340074266996375, 'deposit_amount': 5263, 'time_after_payment': 1197, 'is_name_present': 1}, {'user_dutch_chance': 0.7804470525354383, 'deposit_amount': 5263, 'time_after_payment': 2324, 'is_name_present': 1}, {'user_dutch_chance': 0.527183156617397, 'deposit_amount': 5263, 'time_after_payment': 3957, 'is_name_present': 1}, {'user_dutch_chance': 0.7232161331834015, 'deposit_amount': 4222, 'time_after_payment': 290, 'is_name_present': 1}]",1
367500,15,"[{'user_dutch_chance': 0.5107915337870113, 'deposit_amount': 24500, 'time_after_payment': 398, 'is_name_present': 1}, {'user_dutch_chance': 0.6534947344447862, 'deposit_amount': 24500, 'time_after_payment': 180, 'is_name_present': 1}, {'user_dutch_chance': 0.5973202066850343, 'deposit_amount': 24500, 'time_after_payment': 3278, 'is_name_present': 1}, {'user_dutch_chance': 0.5245279946939184, 'deposit_amount': 24500, 'time_after_payment': 1668, 'is_name_present': 1}, {'user_dutch_chance': 0.545637151961719, 'deposit_amount': 24500, 'time_after_payment': 1035, 'is_name_present': 0}, {'user_dutch_chance': 0.7790686123745092, 'deposit_amount': 24500, 'time_after_payment': 715, 'is_name_present': 1}, {'user_dutch_chance': 0.7937133490419594, 'deposit_amount': 24500, 'time_after_payment': 2789, 'is_name_present': 1}, {'user_dutch_chance': 0.6993524540857179, 'deposit_amount': 24500, 'time_after_payment': 1079, 'is_name_present': 1}, {'user_dutch_chance': 0.7448195706878542, 'deposit_amount': 24500, 'time_after_payment': 1164, 'is_name_present': 1}, {'user_dutch_chance': 0.5424776912088259, 'deposit_amount': 24500, 'time_after_payment': 520, 'is_name_present': 1}, {'user_dutch_chance': 0.7192703632300368, 'deposit_amount': 24500, 'time_after_payment': 1994, 'is_name_present': 1}, {'user_dutch_chance': 0.5367598936738336, 'deposit_amount': 24500, 'time_after_payment': 970, 'is_name_present': 1}, {'user_dutch_chance': 0.6772588201131445, 'deposit_amount': 24500, 'time_after_payment': 1853, 'is_name_present': 1}, {'user_dutch_chance': 0.564850786291611, 'deposit_amount': 24500, 'time_after_payment': 367, 'is_name_present': 1}, {'user_dutch_chance': 0.5064674497849458, 'deposit_amount': 24500, 'time_after_payment': 205, 'is_name_present': 0}]",1
43026,3,"[{'user_dutch_chance': 0.4962126138694518, 'deposit_amount': 23046, 'time_after_payment': 3957, 'is_name_present': 1}, {'user_dutch_chance': 0.6663985669737239, 'deposit_amount': 14342, 'time_after_payment': 2573, 'is_name_present': 1}, {'user_dutch_chance': 0.5730316451187004, 'deposit_amount': 5638, 'time_after_payment': 2724, 'is_name_present': 1}]",1
99000,5,"[{'user_dutch_chance': 0.2595430963053073, 'deposit_amount': 19800, 'time_after_payment': 4948, 'is_name_present': 1}, {'user_dutch_chance': 0.5087002792417006, 'deposit_amount': 19800, 'time_after_payment': 90, 'is_name_present': 1}, {'user_dutch_chance': 0.6339892816208323, 'deposit_amount': 19800, 'time_after_payment': 888, 'is_name_present': 1}, {'user_dutch_chance': 0.5756854634055733, 'deposit_amount': 19800, 'time_after_payment': 54, 'is_name_present': 0}, {'user_dutch_chance': 0.758661282151993, 'deposit_amount': 19800, 'time_after_payment': 451, 'is_name_present': 1}]",1
50656,8,"[{'user_dutch_chance': 0.6989858513558975, 'deposit_amount': 6332, 'time_after_payment': 1996, 'is_name_present': 1}, {'user_dutch_chance': 0.49191037269798404, 'deposit_amount': 6332, 'time_after_payment': 559, 'is_name_present': 1}, {'user_dutch_chance': 0.4343137333615886, 'deposit_amount': 6332, 'time_after_payment': 266, 'is_name_present': 1}, {'user_dutch_chance': 0.633301304556822, 'deposit_amount': 6332, 'time_after_payment': 1610, 'is_name_present': 1}, {'user_dutch_chance': 0.6248806734329928, 'deposit_amount': 6332, 'time_after_payment': 7, 'is_name_present': 1}, {'user_dutch_chance': 0.6999117695719431, 'deposit_amount': 6332, 'time_after_payment': 188, 'is_name_present': 1}, {'user_dutch_chance': 0.6333669033716794, 'deposit_amount': 6332, 'time_after_payment': 527, 'is_name_present': 1}, {'user_dutch_chance': 0.3139649954859132, 'deposit_amount': 6332, 'time_after_payment': 2236, 'is_name_present': 1}]",1
1361800,22,"[{'user_dutch_chance': 0.34757621293954644, 'deposit_amount': 61900, 'time_after_payment': 1687, 'is_name_present': 1}, {'user_dutch_chance': 0.6940203079723524, 'deposit_amount': 61900, 'time_after_payment': 1001, 'is_name_present': 1}, {'user_dutch_chance': 0.8383792362475748, 'deposit_amount': 61900, 'time_after_payment': 1254, 'is_name_present': 1}, {'user_dutch_chance': 0.7062250922945099, 'deposit_amount': 61900, 'time_after_payment': 2081, 'is_name_present': 1}, {'user_dutch_chance': 0.5850280116221466, 'deposit_amount': 61900, 'time_after_payment': 138, 'is_name_present': 1}, {'user_dutch_chance': 0.7277522964809154, 'deposit_amount': 61900, 'time_after_payment': 241, 'is_name_present': 1}, {'user_dutch_chance': 0.3718402252074442, 'deposit_amount': 61900, 'time_after_payment': 436, 'is_name_present': 1}, {'user_dutch_chance': 0.637574225121979, 'deposit_amount': 61900, 'time_after_payment': 571, 'is_name_present': 0}, {'user_dutch_chance': 0.46316405782585063, 'deposit_amount': 61900, 'time_after_payment': 2246, 'is_name_present': 1}, {'user_dutch_chance': 0.48703221224720616, 'deposit_amount': 68126, 'time_after_payment': 5809, 'is_name_present': 1}, {'user_dutch_chance': 0.5567117121135394, 'deposit_amount': 61900, 'time_after_payment': 211, 'is_name_present': 1}, {'user_dutch_chance': 0.4540072060336812, 'deposit_amount': 61900, 'time_after_payment': 484, 'is_name_present': 1}, {'user_dutch_chance': 0.5531339056834415, 'deposit_amount': 61900, 'time_after_payment': 1701, 'is_name_present': 1}, {'user_dutch_chance': 0.576890623537203, 'deposit_amount': 61900, 'time_after_payment': 948, 'is_name_present': 1}, {'user_dutch_chance': 0.5950985945090902, 'deposit_amount': 61900, 'time_after_payment': 225, 'is_name_present': 1}, {'user_dutch_chance': 0.515214692910733, 'deposit_amount': 61900, 'time_after_payment': 1113, 'is_name_present': 1}, {'user_dutch_chance': 0.5616744596506535, 'deposit_amount': 61900, 'time_after_payment': 41, 'is_name_present': 1}, {'user_dutch_chance': 0.5790070641298914, 'deposit_amount': 61900, 'time_after_payment': 1545, 'is_name_present': 1}, {'user_dutch_chance': 0.5095574942726044, 'deposit_amount': 61900, 'time_after_payment': 2305, 'is_name_present': 1}, {'user_dutch_chance': 0.6050082634365554, 'deposit_amount': 61900, 'time_after_payment': 2496, 'is_name_present': 1}, {'user_dutch_chance': 0.6327630673719465, 'deposit_amount': 61900, 'time_after_payment': 916, 'is_name_present': 1}, {'user_dutch_chance': 0.8314063438269764, 'deposit_amount': 55674, 'time_after_payment': 592, 'is_name_present': 1}]",1
274990,5,"[{'user_dutch_chance': 0.6366897158825087, 'deposit_amount': 54998, 'time_after_payment': 1, 'is_name_present': 1}, {'user_dutch_chance': 0.4723857691739211, 'deposit_amount': 54998, 'time_after_payment': 609, 'is_name_present': 1}, {'user_dutch_chance': 0.7511278444173817, 'deposit_amount': 54998, 'time_after_payment': 1660, 'is_name_present': 1}, {'user_dutch_chance': 0.9696298842022582, 'deposit_amount': 54998, 'time_after_payment': 2130, 'is_name_present': 1}, {'user_dutch_chance': 0.5698597787383821, 'deposit_amount': 54998, 'time_after_payment': 2699, 'is_name_present': 1}]",1
639000,15,"[{'user_dutch_chance': 0.4323799216627315, 'deposit_amount': 42600, 'time_after_payment': 2697, 'is_name_present': 1}, {'user_dutch_chance': 0.4749944814919306, 'deposit_amount': 42600, 'time_after_payment': 1037, 'is_name_present': 1}, {'user_dutch_chance': 0.5964835852655671, 'deposit_amount': 42600, 'time_after_payment': 90, 'is_name_present': 1}, {'user_dutch_chance': 0.5885641582939848, 'deposit_amount': 42600, 'time_after_payment': 1706, 'is_name_present': 1}, {'user_dutch_chance': 0.5319947142107145, 'deposit_amount': 42600, 'time_after_payment': 3691, 'is_name_present': 1}, {'user_dutch_chance': 0.5292080937617729, 'deposit_amount': 42600, 'time_after_payment': 2250, 'is_name_present': 1}, {'user_dutch_chance': 0.6408520027272734, 'deposit_amount': 42600, 'time_after_payment': 1576, 'is_name_present': 1}, {'user_dutch_chance': 0.5127292244482083, 'deposit_amount': 42600, 'time_after_payment': 2641, 'is_name_present': 0}, {'user_dutch_chance': 0.662171329886209, 'deposit_amount': 42600, 'time_after_payment': 1899, 'is_name_present': 1}, {'user_dutch_chance': 0.52988755866147, 'deposit_amount': 42600, 'time_after_payment': 532, 'is_name_present': 1}, {'user_dutch_chance': 0.8651368133824531, 'deposit_amount': 42600, 'time_after_payment': 3542, 'is_name_present': 0}, {'user_dutch_chance': 0.8440106646845337, 'deposit_amount': 42600, 'time_after_payment': 1440, 'is_name_present': 1}, {'user_dutch_chance': 0.5952318498088236, 'deposit_amount': 42600, 'time_after_payment': 4091, 'is_name_present': 1}, {'user_dutch_chance': 0.7611917043276778, 'deposit_amount': 42600, 'time_after_payment': 820, 'is_name_present': 1}, {'user_dutch_chance': 0.4529547207198243, 'deposit_amount': 42600, 'time_after_payment': 1653, 'is_name_present': 1}]",1
94995,3,"[{'user_dutch_chance': 0.8705470947675411, 'deposit_amount': 31665, 'time_after_payment': 3104, 'is_name_present': 1}, {'user_dutch_chance': 0.6915909403804786, 'deposit_amount': 31665, 'time_after_payment': 2308, 'is_name_present': 1}, {'user_dutch_chance': 0.4956948563777299, 'deposit_amount': 31665, 'time_after_payment': 3653, 'is_name_present': 1}]",1
155175,5,"[{'user_dutch_chance': 0.626415528155024, 'deposit_amount': 40055, 'time_after_payment': 882, 'is_name_present': 1}, {'user_dutch_chance': 0.2269283981010701, 'deposit_amount': 31035, 'time_after_payment': 2105, 'is_name_present': 1}, {'user_dutch_chance': 0.6248922184820301, 'deposit_amount': 31035, 'time_after_payment': 393, 'is_name_present': 1}, {'user_dutch_chance': 0.504332349726408, 'deposit_amount': 31035, 'time_after_payment': 2115, 'is_name_present': 1}, {'user_dutch_chance': 0.4772771080823792, 'deposit_amount': 22015, 'time_after_payment': 530, 'is_name_present': 0}]",1
1044512,14,"[{'user_dutch_chance': 0.3902542696458642, 'deposit_amount': 74608, 'time_after_payment': 535, 'is_name_present': 1}, {'user_dutch_chance': 0.7990308553779008, 'deposit_amount': 74608, 'time_after_payment': 927, 'is_name_present': 1}, {'user_dutch_chance': 0.6604963867389632, 'deposit_amount': 74608, 'time_after_payment': 1, 'is_name_present': 1}, {'user_dutch_chance': 0.5641835106180293, 'deposit_amount': 116866, 'time_after_payment': 978, 'is_name_present': 1}, {'user_dutch_chance': 0.770672284981002, 'deposit_amount': 74608, 'time_after_payment': 2139, 'is_name_present': 1}, {'user_dutch_chance': 0.4594957486689435, 'deposit_amount': 74608, 'time_after_payment': 4813, 'is_name_present': 1}, {'user_dutch_chance': 0.8701918005857989, 'deposit_amount': 74608, 'time_after_payment': 886, 'is_name_present': 1}, {'user_dutch_chance': 0.40563390439715685, 'deposit_amount': 74608, 'time_after_payment': 2005, 'is_name_present': 1}, {'user_dutch_chance': 0.7588756442005372, 'deposit_amount': 74608, 'time_after_payment': 2595, 'is_name_present': 0}, {'user_dutch_chance': 0.6518618080025841, 'deposit_amount': 74608, 'time_after_payment': 150, 'is_name_present': 1}, {'user_dutch_chance': 0.7092125694938114, 'deposit_amount': 74608, 'time_after_payment': 1068, 'is_name_present': 1}, {'user_dutch_chance': 0.5821897071107778, 'deposit_amount': 74608, 'time_after_payment': 3919, 'is_name_present': 1}, {'user_dutch_chance': 0.6393758499248887, 'deposit_amount': 74608, 'time_after_payment': 635, 'is_name_present': 1}, {'user_dutch_chance': 0.7430997011756608, 'deposit_amount': 32350, 'time_after_payment': 4721, 'is_name_present': 1}]",1
78800,2,"[{'user_dutch_chance': 0.5434383625172355, 'deposit_amount': 39400, 'time_after_payment': 897, 'is_name_present': 1}, {'user_dutch_chance': 0.6948092369823325, 'deposit_amount': 39400, 'time_after_payment': 3164, 'is_name_present': 1}]",1
727200,24,"[{'user_dutch_chance': 0.768278097106085, 'deposit_amount': 30300, 'time_after_payment': 392, 'is_name_present': 1}, {'user_dutch_chance': 0.5070461702699801, 'deposit_amount': 30300, 'time_after_payment': 303, 'is_name_present': 1}, {'user_dutch_chance': 0.5476704884527495, 'deposit_amount': 30300, 'time_after_payment': 246, 'is_name_present': 1}, {'user_dutch_chance': 0.40894043801403723, 'deposit_amount': 30300, 'time_after_payment': 1960, 'is_name_present': 1}, {'user_dutch_chance': 0.7363671157672211, 'deposit_amount': 30300, 'time_after_payment': 458, 'is_name_present': 1}, {'user_dutch_chance': 0.5980425607838927, 'deposit_amount': 30300, 'time_after_payment': 666, 'is_name_present': 1}, {'user_dutch_chance': 0.5635020250753348, 'deposit_amount': 30300, 'time_after_payment': 1060, 'is_name_present': 1}, {'user_dutch_chance': 0.5801276682043555, 'deposit_amount': 30300, 'time_after_payment': 19, 'is_name_present': 1}, {'user_dutch_chance': 0.6948796616411816, 'deposit_amount': 30300, 'time_after_payment': 2067, 'is_name_present': 1}, {'user_dutch_chance': 0.7169051440246719, 'deposit_amount': 30300, 'time_after_payment': 501, 'is_name_present': 1}, {'user_dutch_chance': 0.5746540693063629, 'deposit_amount': 30300, 'time_after_payment': 405, 'is_name_present': 1}, {'user_dutch_chance': 0.841117649550799, 'deposit_amount': 30300, 'time_after_payment': 742, 'is_name_present': 1}, {'user_dutch_chance': 0.787314050013903, 'deposit_amount': 30300, 'time_after_payment': 1217, 'is_name_present': 1}, {'user_dutch_chance': 0.7746267745974389, 'deposit_amount': 30300, 'time_after_payment': 2664, 'is_name_present': 1}, {'user_dutch_chance': 0.7414617373019153, 'deposit_amount': 30300, 'time_after_payment': 668, 'is_name_present': 1}, {'user_dutch_chance': 0.6195383185369935, 'deposit_amount': 30300, 'time_after_payment': 5139, 'is_name_present': 1}, {'user_dutch_chance': 0.7467883624294002, 'deposit_amount': 30300, 'time_after_payment': 5356, 'is_name_present': 1}, {'user_dutch_chance': 0.47735014855882396, 'deposit_amount': 30300, 'time_after_payment': 1030, 'is_name_present': 1}, {'user_dutch_chance': 0.48636400241215655, 'deposit_amount': 30300, 'time_after_payment': 6461, 'is_name_present': 1}, {'user_dutch_chance': 0.5998740209681127, 'deposit_amount': 30300, 'time_after_payment': 2207, 'is_name_present': 1}, {'user_dutch_chance': 0.43015185157776276, 'deposit_amount': 30300, 'time_after_payment': 3884, 'is_name_present': 1}, {'user_dutch_chance': 0.7209947978090624, 'deposit_amount': 30300, 'time_after_payment': 1033, 'is_name_present': 1}, {'user_dutch_chance': 0.6129159425025922, 'deposit_amount': 30300, 'time_after_payment': 2354, 'is_name_present': 1}, {'user_dutch_chance': 0.6570655501232652, 'deposit_amount': 30300, 'time_after_payment': 4900, 'is_name_present': 1}]",1
82000,4,"[{'user_dutch_chance': 0.4845048881735423, 'deposit_amount': 20500, 'time_after_payment': 753, 'is_name_present': 1}, {'user_dutch_chance': 0.5799854497716787, 'deposit_amount': 20500, 'time_after_payment': 3534, 'is_name_present': 1}, {'user_dutch_chance': 0.680164936927481, 'deposit_amount': 20500, 'time_after_payment': 226, 'is_name_present': 1}, {'user_dutch_chance': 0.43959355932814087, 'deposit_amount': 20500, 'time_after_payment': 1762, 'is_name_present': 1}]",1
271600,7,"[{'user_dutch_chance': 0.7426239685367015, 'deposit_amount': 38800, 'time_after_payment': 2958, 'is_name_present': 1}, {'user_dutch_chance': 0.5587979746567634, 'deposit_amount': 38800, 'time_after_payment': 527, 'is_name_present': 1}, {'user_dutch_chance': 0.7818097716877042, 'deposit_amount': 38800, 'time_after_payment': 33, 'is_name_present': 0}, {'user_dutch_chance': 0.6397975855352346, 'deposit_amount': 38800, 'time_after_payment': 2698, 'is_name_present': 1}, {'user_dutch_chance': 0.6305012187059615, 'deposit_amount': 38800, 'time_after_payment': 356, 'is_name_present': 1}, {'user_dutch_chance': 0.48418065442467045, 'deposit_amount': 38800, 'time_after_payment': 1341, 'is_name_present': 1}, {'user_dutch_chance': 0.7445156790069674, 'deposit_amount': 38800, 'time_after_payment': 1873, 'is_name_present': 1}]",1
160000,5,"[{'user_dutch_chance': 0.6441548281462736, 'deposit_amount': 32000, 'time_after_payment': 1691, 'is_name_present': 1}, {'user_dutch_chance': 0.7884218641756084, 'deposit_amount': 32000, 'time_after_payment': 1333, 'is_name_present': 1}, {'user_dutch_chance': 0.7287042834803487, 'deposit_amount': 32000, 'time_after_payment': 954, 'is_name_present': 1}, {'user_dutch_chance': 0.7758487359635742, 'deposit_amount': 32000, 'time_after_payment': 1428, 'is_name_present': 1}, {'user_dutch_chance': 0.36275352863451177, 'deposit_amount': 32000, 'time_after_payment': 1207, 'is_name_present': 1}]",1
140500,5,"[{'user_dutch_chance': 0.5397124460722613, 'deposit_amount': 28100, 'time_after_payment': 3147, 'is_name_present': 1}, {'user_dutch_chance': 0.6216562169695459, 'deposit_amount': 28100, 'time_after_payment': 2975, 'is_name_present': 1}, {'user_dutch_chance': 0.4993458349297728, 'deposit_amount': 28100, 'time_after_payment': 1022, 'is_name_present': 1}, {'user_dutch_chance': 0.5406237914493673, 'deposit_amount': 28100, 'time_after_payment': 1505, 'is_name_present': 1}, {'user_dutch_chance': 0.644349068987046, 'deposit_amount': 28100, 'time_after_payment': 6461, 'is_name_present': 1}]",1
83755,5,"[{'user_dutch_chance': 0.3545367926750889, 'deposit_amount': 20570, 'time_after_payment': 695, 'is_name_present': 0}, {'user_dutch_chance': 0.588905409820923, 'deposit_amount': 16751, 'time_after_payment': 799, 'is_name_present': 1}, {'user_dutch_chance': 0.6291570234634433, 'deposit_amount': 16751, 'time_after_payment': 937, 'is_name_present': 1}, {'user_dutch_chance': 0.5691397622550958, 'deposit_amount': 16751, 'time_after_payment': 2698, 'is_name_present': 1}, {'user_dutch_chance': 0.492003776120536, 'deposit_amount': 12932, 'time_after_payment': 188, 'is_name_present': 1}]",1
144000,12,"[{'user_dutch_chance': 0.503017741328926, 'deposit_amount': 12000, 'time_after_payment': 2354, 'is_name_present': 1}, {'user_dutch_chance': 0.41321647091683134, 'deposit_amount': 12000, 'time_after_payment': 664, 'is_name_present': 1}, {'user_dutch_chance': 0.7964130945456963, 'deposit_amount': 12000, 'time_after_payment': 4089, 'is_name_present': 1}, {'user_dutch_chance': 0.6926822791048258, 'deposit_amount': 12000, 'time_after_payment': 715, 'is_name_present': 1}, {'user_dutch_chance': 0.5480573899750444, 'deposit_amount': 12000, 'time_after_payment': 3193, 'is_name_present': 1}, {'user_dutch_chance': 0.6107910659570871, 'deposit_amount': 12000, 'time_after_payment': 2079, 'is_name_present': 0}, {'user_dutch_chance': 0.5726253483570583, 'deposit_amount': 12000, 'time_after_payment': 3579, 'is_name_present': 1}, {'user_dutch_chance': 0.559948995127877, 'deposit_amount': 12000, 'time_after_payment': 7, 'is_name_present': 1}, {'user_dutch_chance': 0.6734746691521005, 'deposit_amount': 12000, 'time_after_payment': 1831, 'is_name_present': 1}, {'user_dutch_chance': 0.41639172405739355, 'deposit_amount': 12000, 'time_after_payment': 46, 'is_name_present': 1}, {'user_dutch_chance': 0.5154448735123347, 'deposit_amount': 12000, 'time_after_payment': 69, 'is_name_present': 1}, {'user_dutch_chance': 0.4648254608741343, 'deposit_amount': 12000, 'time_after_payment': 49, 'is_name_present': 1}]",1
595716,12,"[{'user_dutch_chance': 0.4961735339299566, 'deposit_amount': 49643, 'time_after_payment': 144, 'is_name_present': 1}, {'user_dutch_chance': 0.6149761202303049, 'deposit_amount': 49643, 'time_after_payment': 1372, 'is_name_present': 1}, {'user_dutch_chance': 0.7104044477193264, 'deposit_amount': 49643, 'time_after_payment': 410, 'is_name_present': 1}, {'user_dutch_chance': 0.34107892840465, 'deposit_amount': 49643, 'time_after_payment': 363, 'is_name_present': 1}, {'user_dutch_chance': 0.4619659411222191, 'deposit_amount': 49643, 'time_after_payment': 2431, 'is_name_present': 1}, {'user_dutch_chance': 0.6543113341049944, 'deposit_amount': 49643, 'time_after_payment': 3915, 'is_name_present': 1}, {'user_dutch_chance': 0.34968505660048627, 'deposit_amount': 49643, 'time_after_payment': 899, 'is_name_present': 1}, {'user_dutch_chance': 0.5128323044273502, 'deposit_amount': 49643, 'time_after_payment': 435, 'is_name_present': 1}, {'user_dutch_chance': 0.7883225884698559, 'deposit_amount': 49643, 'time_after_payment': 115, 'is_name_present': 1}, {'user_dutch_chance': 0.7459470525893986, 'deposit_amount': 49643, 'time_after_payment': 3311, 'is_name_present': 1}, {'user_dutch_chance': 0.6011095885136155, 'deposit_amount': 49643, 'time_after_payment': 2672, 'is_name_present': 1}, {'user_dutch_chance': 0.8611446231878797, 'deposit_amount': 49643, 'time_after_payment': 4461, 'is_name_present': 1}]",1
295880,13,"[{'user_dutch_chance': 0.6967436956065673, 'deposit_amount': 22760, 'time_after_payment': 2180, 'is_name_present': 1}, {'user_dutch_chance': 0.8219730076055166, 'deposit_amount': 22760, 'time_after_payment': 252, 'is_name_present': 1}, {'user_dutch_chance': 0.7786814858801097, 'deposit_amount': 22760, 'time_after_payment': 1387, 'is_name_present': 1}, {'user_dutch_chance': 0.699466542858772, 'deposit_amount': 22760, 'time_after_payment': 2269, 'is_name_present': 1}, {'user_dutch_chance': 0.6922439689116286, 'deposit_amount': 22760, 'time_after_payment': 3925, 'is_name_present': 1}, {'user_dutch_chance': 0.6147191696921784, 'deposit_amount': 22760, 'time_after_payment': 630, 'is_name_present': 1}, {'user_dutch_chance': 0.7455016734816025, 'deposit_amount': 22760, 'time_after_payment': 1836, 'is_name_present': 1}, {'user_dutch_chance': 0.4854534057540982, 'deposit_amount': 22760, 'time_after_payment': 301, 'is_name_present': 1}, {'user_dutch_chance': 0.2884806847632703, 'deposit_amount': 22760, 'time_after_payment': 91, 'is_name_present': 1}, {'user_dutch_chance': 0.7113074724992605, 'deposit_amount': 22760, 'time_after_payment': 1933, 'is_name_present': 1}, {'user_dutch_chance': 0.5411779067127035, 'deposit_amount': 22760, 'time_after_payment': 3339, 'is_name_present': 1}, {'user_dutch_chance': 0.6903781508763409, 'deposit_amount': 22760, 'time_after_payment': 2277, 'is_name_present': 1}, {'user_dutch_chance': 0.6423539461803317, 'deposit_amount': 22760, 'time_after_payment': 741, 'is_name_present': 1}]",1
